gauge_id,gauge_name,last_data,trace_id,trace_name,alarm_id,alarm_name,alarm_type,threshold,severity,is_critical,source
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36832,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36836,Rainfall 12 hr window sum,22727.0,647738_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36836,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36833,Rainfall 60 min window sum,22793.0,647738_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36833,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,801943,Max TP108 ARI,14606.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,801943,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1482398,Rainfall 60 min window sum - Mirror,23212.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1482398,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,30897,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,230539,Rainfall 30 second window sum,7824.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,230539,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36835,Rainfall 6 hr window sum,22663.0,647738_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36835,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1482873,Rainfall 7 days window sum,23276.0,648732_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1482873,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1480796,10mm Drought Alarm,22584.0,648732_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1480796,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36846,Rainfall 12 hr window sum,22728.0,648732_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36846,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,30898,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,801944,Max TP108 ARI,14607.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,801944,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36847,Rainfall 24 hr window sum,22922.0,648732_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36847,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1482403,Rainfall 60 min window sum - Mirror,23217.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,1482403,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36842,Rainfall 30 min window sum,22852.0,648732_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36842,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36843,Rainfall 60 min window sum,22800.0,648732_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36843,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36845,Rainfall 6 hr window sum,22647.0,648732_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,36845,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,230540,Rainfall 30 second window sum,7825.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160987,ACC - Rain -Bayswater @ Plymouth Res. NSCC01,2025-12-12,230540,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36867,Rainfall 24 hr window sum,22929.0,741611_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36867,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36866,Rainfall 12 hr window sum,22729.0,741611_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36866,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1480798,10mm Drought Alarm,22600.0,741611_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1480798,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1482875,Rainfall 7 days window sum,23287.0,741611_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1482875,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36865,Rainfall 6 hr window sum,22677.0,741611_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36865,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,801946,Max TP108 ARI,14609.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,801946,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36862,Rainfall 30 min window sum,22853.0,741611_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36862,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,30900,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36863,Rainfall 60 min window sum,22801.0,741611_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,36863,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,230542,Rainfall 30 second window sum,7827.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,230542,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1482397,Rainfall 60 min window sum - Mirror,23211.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160989,ACC - Rain -Awhitu @ Brook Road,2025-12-12,1482397,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1480799,10mm Drought Alarm,22601.0,646622_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1480799,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1482905,Rainfall 7 days window sum,23288.0,646622_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1482905,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36872,Rainfall 30 min window sum,22872.0,646622_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36872,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,30901,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36875,Rainfall 6 hr window sum,22681.0,646622_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36875,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36876,Rainfall 12 hr window sum,22747.0,646622_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36876,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36873,Rainfall 60 min window sum,22807.0,646622_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36873,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36877,Rainfall 24 hr window sum,22945.0,646622_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,36877,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1482430,Rainfall 60 min window sum - Mirror,23243.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,1482430,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,230544,Rainfall 30 second window sum,7829.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,230544,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,801948,Max TP108 ARI,14611.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160990,ACC - Rain -Awanohi Rainfall @ Okura,2025-12-12,801948,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36885,Rainfall 6 hr window sum,22682.0,648615_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36885,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36882,Rainfall 30 min window sum,22873.0,648615_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36882,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1480800,10mm Drought Alarm,22602.0,648615_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1480800,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1482906,Rainfall 7 days window sum,23289.0,648615_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1482906,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36886,Rainfall 12 hr window sum,22748.0,648615_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36886,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36887,Rainfall 24 hr window sum,22946.0,648615_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36887,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,801949,Max TP108 ARI,14612.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,801949,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,30902,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1482393,Rainfall 60 min window sum - Mirror,23208.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,1482393,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36883,Rainfall 60 min window sum,22808.0,648615_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,36883,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,230545,Rainfall 30 second window sum,7830.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160991,ACC - Rain -Avondale Racecourse,2025-12-12,230545,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,801950,Max TP108 ARI,14613.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,801950,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1482907,Rainfall 7 days window sum,23290.0,647510_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1482907,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36895,Rainfall 6 hr window sum,22685.0,647510_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36895,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1480801,10mm Drought Alarm,22603.0,647510_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1480801,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36892,Rainfall 30 min window sum,22874.0,647510_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36892,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1482405,Rainfall 60 min window sum - Mirror,23219.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,1482405,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,230546,Rainfall 30 second window sum,7831.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,230546,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,30903,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36893,Rainfall 60 min window sum,22809.0,647510_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36893,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36897,Rainfall 24 hr window sum,22950.0,647510_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36897,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36896,Rainfall 12 hr window sum,22749.0,647510_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160992,ACC - Rain -Ararimu @ Zanders,2025-12-12,36896,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,1482909,Rainfall 7 days window sum,23295.0,648718_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,1482909,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,1480803,10mm Drought Alarm,22604.0,648718_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,1480803,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,36915,Rainfall 6 hr window sum,22686.0,648718_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,36915,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,36916,Rainfall 12 hr window sum,22750.0,648718_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,36916,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160994,ACC - Rain -Alexandra Park Rway rainfall,2025-12-12,36913,Rainfall 60 min window sum,22810.0,648718_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
